object_name,schema_name,object_type,status,error_message,timestamp
srvy_hsptl_values,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:44
srvy_hsptl_values_hst,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:45
srvy_new_vlntr_los,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:47
srvy_new_vlntr_questions,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:48
srvy_new_vlntr_questn_2_srvy_xref,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:49
srvy_new_vlntr_rspns_norm,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:51
srvy_new_vlntr_rspns_txt_norm,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:52
srvy_new_vlntr_survey,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:54
srvy_new_vlntr_values,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:55
srvy_vlntr_anvrsry_los,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:56
srvy_vlntr_geogrphy_taxo,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:57
srvy_vlntr_los,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:59
suprsn_ts_cnst,mktg_ops_vws,view,DROPPED,,2025-12-19 13:54:00
suprsn_ts_cnst_test,mktg_ops_vws,view,DROPPED,,2025-12-19 13:54:02
suspect_domains,mktg_ops_vws,view,DROPPED,,2025-12-19 13:54:03
vaidity_email_valdtn,mktg_ops_vws,view,DROPPED,,2025-12-19 13:54:04
vcn_smry_intake,mktg_ops_vws,view,DROPPED,,2025-12-19 13:54:06
vms_sta_indivs,mktg_ops_vws,view,DROPPED,,2025-12-19 13:54:07
vms_sta_orgs,mktg_ops_vws,view,DROPPED,,2025-12-19 13:54:09
